,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit
1532,26,technician,single,secondary,no,1231,yes,no,cellular,3,jun,385,2,96,5,success,yes
1533,42,unemployed,married,tertiary,no,576,no,no,cellular,3,jun,447,2,96,1,success,yes
1534,26,management,single,tertiary,no,2786,no,no,cellular,3,jun,300,2,72,1,success,yes
1535,39,unemployed,married,tertiary,no,201,no,no,cellular,3,jun,699,1,119,1,failure,yes
1536,40,technician,married,secondary,no,694,yes,no,cellular,3,jun,431,2,119,9,failure,yes
1537,43,blue-collar,married,primary,no,3917,no,no,cellular,3,jun,725,2,93,1,success,yes
1538,32,blue-collar,married,secondary,no,889,yes,no,cellular,3,jun,1076,2,85,3,other,yes
1539,43,management,divorced,tertiary,no,481,yes,no,cellular,3,jun,187,1,20,1,other,yes
1540,35,services,married,secondary,no,52,yes,no,cellular,4,jun,328,2,94,4,success,yes
1541,42,management,married,tertiary,no,2665,yes,no,cellular,4,jun,280,2,126,11,failure,yes
1542,41,services,married,secondary,no,0,yes,yes,cellular,4,jun,352,2,122,2,failure,yes
1543,33,technician,single,tertiary,no,317,yes,no,cellular,4,jun,323,1,80,14,other,yes
1544,32,management,married,tertiary,no,4945,no,no,cellular,4,jun,160,1,119,2,other,yes
1545,43,management,married,tertiary,no,2987,no,no,cellular,4,jun,156,1,85,3,failure,yes
1546,38,technician,single,secondary,no,1130,no,no,cellular,4,jun,96,2,98,1,success,yes
1547,38,entrepreneur,divorced,secondary,no,1190,yes,no,cellular,4,jun,81,2,391,3,failure,yes
1548,41,management,divorced,tertiary,no,3426,no,no,cellular,4,jun,102,2,297,3,failure,yes
1549,31,services,married,secondary,no,447,no,no,cellular,4,jun,327,3,77,3,success,yes
1550,35,blue-collar,married,secondary,no,563,no,yes,cellular,4,jun,147,1,119,3,failure,yes
1551,31,management,single,tertiary,no,617,no,no,cellular,4,jun,1161,1,97,2,success,yes
1552,34,services,married,secondary,no,2918,no,yes,cellular,4,jun,246,1,196,2,success,yes
1553,34,admin.,single,secondary,no,303,no,no,cellular,4,jun,282,3,126,3,failure,yes
1554,40,admin.,single,secondary,no,985,yes,no,cellular,4,jun,592,3,50,8,failure,yes
1555,46,admin.,married,secondary,no,974,no,no,cellular,5,jun,174,2,80,1,success,yes
1556,28,management,single,secondary,no,171,no,no,cellular,5,jun,324,1,87,1,success,yes
1557,35,admin.,divorced,secondary,no,1085,no,no,cellular,5,jun,199,1,86,7,success,yes
1558,25,self-employed,single,tertiary,no,42,yes,no,cellular,5,jun,149,1,94,1,success,yes
1559,31,management,single,tertiary,no,924,no,no,cellular,5,jun,207,2,98,1,success,yes
1560,55,management,divorced,tertiary,no,9756,yes,no,cellular,5,jun,103,2,95,1,other,yes
1561,57,management,married,tertiary,no,256,no,no,cellular,5,jun,304,2,91,1,success,yes
1562,22,blue-collar,single,secondary,no,682,no,no,cellular,5,jun,126,2,91,1,success,yes
1563,46,technician,married,secondary,no,3434,no,yes,cellular,8,jun,148,2,101,1,success,yes
1564,32,admin.,single,tertiary,no,8866,no,no,cellular,9,jun,234,2,83,2,success,yes
1565,36,entrepreneur,divorced,tertiary,no,3407,no,no,cellular,9,jun,993,4,85,4,success,yes
1566,41,management,married,tertiary,no,254,no,no,cellular,9,jun,183,2,294,2,failure,yes
1567,24,management,single,tertiary,no,1506,no,no,cellular,12,jun,239,2,95,4,success,yes
1568,60,management,married,secondary,no,544,no,no,cellular,12,jun,95,7,357,2,failure,yes
1569,40,self-employed,single,tertiary,no,10346,no,no,cellular,15,jun,491,2,207,1,other,yes
1570,50,management,married,tertiary,no,1612,no,no,cellular,15,jun,532,2,98,2,other,yes
1571,34,technician,married,tertiary,no,1539,yes,no,cellular,15,jun,441,1,56,1,other,yes
1572,59,technician,married,secondary,no,259,no,no,cellular,15,jun,415,1,89,1,success,yes
1573,31,student,single,secondary,no,1776,no,no,cellular,15,jun,220,1,207,1,other,yes
1574,26,admin.,married,secondary,no,1595,no,no,cellular,15,jun,155,1,105,1,failure,yes
1575,37,admin.,single,tertiary,no,1000,yes,no,cellular,15,jun,322,1,90,1,success,yes
1576,59,admin.,married,secondary,no,3735,no,no,cellular,17,jun,243,3,91,6,success,yes
1577,34,management,married,tertiary,no,2374,yes,yes,cellular,18,jun,270,2,314,2,failure,yes
1578,26,services,single,secondary,no,1347,no,no,telephone,18,jun,280,6,92,5,other,yes
1579,49,management,single,tertiary,no,7443,no,no,telephone,19,jun,293,5,211,2,failure,yes
1580,28,self-employed,single,tertiary,no,442,no,no,cellular,19,jun,474,3,95,3,other,yes
1581,83,retired,married,primary,no,425,no,no,telephone,22,jun,883,1,140,1,failure,yes
1582,61,management,married,tertiary,no,997,no,no,cellular,22,jun,269,1,104,1,success,yes
1583,37,admin.,married,secondary,no,2061,yes,yes,cellular,22,jun,459,1,109,3,failure,yes
1584,58,admin.,married,secondary,no,4348,yes,no,cellular,23,jun,790,4,141,1,other,yes
1585,72,self-employed,married,tertiary,no,132,no,no,cellular,1,jul,260,2,65,1,success,yes
1586,40,management,married,tertiary,no,2763,yes,no,cellular,2,jul,566,1,395,2,success,yes
1587,42,entrepreneur,married,secondary,no,2959,yes,no,telephone,2,jul,711,1,342,1,failure,yes
1588,28,management,single,tertiary,no,12956,yes,no,cellular,2,jul,940,1,399,3,success,yes
1589,39,admin.,divorced,secondary,no,19,yes,no,cellular,2,jul,503,2,147,5,success,yes
1590,31,blue-collar,married,secondary,no,625,yes,no,cellular,2,jul,135,2,49,3,failure,yes
1591,30,unemployed,married,tertiary,no,330,no,no,cellular,3,jul,264,1,80,1,success,yes
1592,41,entrepreneur,married,primary,no,0,no,no,cellular,3,jul,438,2,389,1,other,yes
1593,48,management,married,secondary,no,2892,no,no,cellular,7,jul,407,1,385,1,success,yes
1594,37,services,married,secondary,no,981,no,no,cellular,7,jul,682,2,386,1,success,yes
1595,38,unemployed,married,primary,no,7005,yes,no,cellular,7,jul,370,1,412,1,failure,yes
1596,31,management,single,secondary,no,202,yes,no,cellular,8,jul,167,1,62,1,failure,yes
1597,31,management,single,tertiary,no,307,no,no,cellular,8,jul,361,1,229,2,failure,yes
1598,52,technician,married,tertiary,no,2557,no,no,cellular,8,jul,340,1,156,1,other,yes
1599,27,management,single,tertiary,no,2489,no,no,cellular,15,jul,323,2,163,2,other,yes
1600,42,management,single,tertiary,no,11008,no,no,cellular,28,jul,822,6,405,1,success,yes
1601,25,management,single,tertiary,no,219,no,no,cellular,4,aug,576,1,96,1,success,yes
1602,47,technician,married,secondary,no,1167,yes,no,cellular,4,aug,505,1,96,6,success,yes
1603,40,technician,single,tertiary,no,1646,yes,no,cellular,4,aug,173,1,92,5,success,yes
1604,46,management,married,tertiary,no,242,no,no,cellular,4,aug,120,2,96,1,success,yes
1605,55,management,divorced,tertiary,no,2383,no,no,cellular,5,aug,1019,2,63,2,success,yes
1606,30,self-employed,married,tertiary,no,2666,no,no,cellular,5,aug,475,2,93,4,success,yes
1607,48,management,married,tertiary,no,1147,no,no,cellular,5,aug,389,1,64,2,success,yes
1608,47,management,single,tertiary,no,86,no,no,cellular,5,aug,253,1,97,4,success,yes
1609,27,management,single,tertiary,no,6791,no,no,cellular,5,aug,179,2,69,26,other,yes
1610,47,housemaid,married,secondary,no,3940,yes,no,cellular,5,aug,226,3,97,2,failure,yes
1611,37,unemployed,single,tertiary,no,1291,no,no,cellular,5,aug,150,1,97,2,success,yes
1612,36,management,married,tertiary,no,495,no,no,cellular,5,aug,157,3,97,2,success,yes
1613,53,management,married,tertiary,no,1624,no,no,cellular,6,aug,107,1,98,6,success,yes
1614,40,management,married,tertiary,no,0,no,no,cellular,6,aug,131,2,98,6,success,yes
1615,53,admin.,divorced,secondary,no,0,yes,yes,cellular,6,aug,1452,1,98,2,failure,yes
1616,46,management,married,tertiary,no,4693,no,yes,cellular,7,aug,79,1,394,2,failure,yes
1617,41,admin.,married,tertiary,no,1536,no,no,cellular,7,aug,273,1,95,2,failure,yes
1618,37,admin.,married,secondary,no,96,no,no,cellular,7,aug,155,1,99,2,success,yes
1619,34,management,married,tertiary,no,0,yes,no,cellular,7,aug,262,1,99,2,success,yes
1620,44,admin.,single,secondary,no,1534,no,no,cellular,7,aug,166,1,99,2,other,yes
1621,42,services,single,secondary,no,3403,yes,no,cellular,7,aug,215,1,99,1,failure,yes
1622,58,unemployed,married,secondary,no,687,yes,no,cellular,7,aug,221,1,99,2,success,yes
1623,41,management,married,tertiary,no,2226,no,no,cellular,7,aug,182,2,99,1,failure,yes
1624,23,student,single,secondary,no,0,no,no,cellular,7,aug,217,1,99,7,success,yes
1625,54,technician,married,secondary,no,10185,no,no,cellular,10,aug,559,1,70,2,other,yes
1626,32,management,single,tertiary,no,935,no,no,cellular,10,aug,161,2,375,5,failure,yes
1627,59,retired,divorced,tertiary,no,3444,no,no,cellular,10,aug,252,1,185,2,success,yes
1628,32,self-employed,single,tertiary,no,1815,no,no,telephone,10,aug,235,1,102,2,failure,yes
1629,31,management,married,tertiary,no,10884,no,no,cellular,10,aug,294,3,98,2,success,yes
1630,30,management,single,tertiary,no,697,no,no,cellular,10,aug,179,3,102,2,success,yes
1631,42,blue-collar,married,primary,no,201,yes,no,cellular,11,aug,265,1,103,3,success,yes
1632,42,services,single,tertiary,no,94,yes,no,cellular,11,aug,176,2,90,4,failure,yes
1633,57,technician,married,secondary,no,589,yes,no,cellular,11,aug,167,1,190,5,failure,yes
1634,30,management,single,tertiary,no,533,no,no,cellular,11,aug,229,2,99,4,success,yes
1635,61,retired,married,tertiary,no,2557,yes,no,cellular,11,aug,139,3,190,1,success,yes
1636,42,technician,married,secondary,no,994,yes,no,cellular,11,aug,149,1,78,5,failure,yes
1637,26,admin.,single,secondary,no,96,no,no,cellular,11,aug,349,1,70,3,failure,yes
1638,40,admin.,single,secondary,no,100,yes,no,cellular,11,aug,221,1,461,1,success,yes
1639,39,admin.,married,secondary,no,260,yes,no,cellular,11,aug,175,2,116,2,failure,yes
1640,58,self-employed,married,primary,no,1013,yes,no,cellular,11,aug,206,1,461,1,failure,yes
1641,32,management,single,tertiary,no,3283,no,no,cellular,12,aug,623,2,191,2,success,yes
1642,44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,12,aug,137,2,104,3,success,yes
1643,31,services,single,secondary,no,181,no,no,cellular,12,aug,182,1,104,1,success,yes
1644,32,technician,married,secondary,no,484,yes,no,cellular,12,aug,668,2,463,1,success,yes
1645,36,management,single,tertiary,no,3850,yes,no,cellular,12,aug,239,2,100,4,failure,yes
1646,41,management,married,tertiary,no,27696,no,no,cellular,12,aug,147,2,104,1,failure,yes
1647,59,technician,married,secondary,no,116,no,no,cellular,12,aug,398,4,422,3,failure,yes
1648,61,management,single,tertiary,no,2,no,no,cellular,12,aug,131,1,114,3,failure,yes
1649,51,retired,divorced,secondary,no,1679,no,no,cellular,12,aug,417,1,365,9,other,yes
1650,34,management,single,tertiary,no,48,yes,no,cellular,12,aug,810,3,93,6,failure,yes
1651,55,management,married,primary,no,113,no,no,cellular,12,aug,306,1,457,3,failure,yes
1652,33,blue-collar,single,secondary,no,498,no,no,cellular,12,aug,338,2,104,1,success,yes
1653,43,technician,married,tertiary,no,2643,no,no,cellular,12,aug,188,3,100,5,success,yes
1654,34,services,married,secondary,no,1337,no,no,cellular,12,aug,255,2,104,1,success,yes
1655,38,blue-collar,married,secondary,no,1165,yes,no,cellular,13,aug,784,3,94,10,failure,yes
1656,31,admin.,married,secondary,no,35,no,no,cellular,13,aug,315,2,105,1,success,yes
1657,50,services,married,secondary,no,3169,no,no,cellular,13,aug,399,1,430,1,failure,yes
1658,56,management,married,tertiary,no,616,no,no,cellular,13,aug,293,2,105,2,success,yes
1659,76,retired,married,primary,no,3324,no,no,cellular,13,aug,227,2,192,1,failure,yes
1660,28,technician,single,secondary,no,113,no,no,cellular,13,aug,204,3,105,1,failure,yes
1661,56,retired,married,primary,no,9367,no,no,cellular,13,aug,320,2,101,2,success,yes
1662,45,management,single,tertiary,no,2067,yes,no,cellular,13,aug,393,2,462,1,success,yes
1663,49,management,married,tertiary,no,1,no,no,telephone,13,aug,640,2,101,4,success,yes
1664,26,admin.,single,secondary,no,255,no,no,cellular,14,aug,209,2,106,2,success,yes
1665,47,unemployed,married,secondary,no,926,no,no,cellular,14,aug,436,1,403,5,success,yes
1666,44,management,married,tertiary,no,226,yes,no,cellular,14,aug,190,3,270,3,failure,yes
1667,33,unemployed,single,tertiary,no,1974,no,no,cellular,14,aug,498,2,191,1,failure,yes
1668,39,entrepreneur,married,tertiary,no,942,yes,no,cellular,14,aug,880,3,267,1,other,yes
1669,42,admin.,married,primary,no,-306,yes,no,cellular,17,aug,308,1,459,1,success,yes
1670,35,management,single,tertiary,no,431,no,no,cellular,17,aug,343,2,397,1,failure,yes
1671,62,retired,married,secondary,no,1495,no,no,cellular,17,aug,606,1,196,1,success,yes
1672,26,management,single,tertiary,no,828,yes,no,cellular,17,aug,156,1,199,1,failure,yes
1673,22,student,single,secondary,no,948,no,no,telephone,18,aug,215,1,197,2,failure,yes
1674,30,student,single,secondary,no,48,no,no,cellular,18,aug,161,1,173,1,failure,yes
1675,34,housemaid,married,tertiary,no,0,no,no,cellular,18,aug,148,1,84,2,failure,yes
1676,55,technician,married,secondary,no,1938,no,yes,cellular,18,aug,193,1,386,3,success,yes
1677,49,technician,single,secondary,no,9131,yes,no,cellular,18,aug,532,1,461,5,failure,yes
1678,43,admin.,married,secondary,no,132,no,no,cellular,19,aug,574,1,84,3,success,yes
1679,35,technician,single,tertiary,no,2658,yes,no,cellular,19,aug,768,2,141,3,failure,yes
1680,44,admin.,married,secondary,no,10905,no,no,cellular,19,aug,240,2,271,1,other,yes
1681,30,management,single,tertiary,no,5359,no,no,cellular,19,aug,145,1,84,2,success,yes
1682,38,technician,married,secondary,no,10596,no,no,cellular,19,aug,195,1,197,4,other,yes
1683,28,student,single,secondary,no,67,no,no,cellular,20,aug,329,3,199,2,other,yes
1684,59,management,married,tertiary,no,2239,no,no,cellular,20,aug,377,6,90,1,success,yes
1685,27,technician,single,tertiary,no,11862,no,no,cellular,20,aug,217,1,87,6,failure,yes
1686,46,admin.,married,secondary,no,368,no,no,cellular,20,aug,293,1,90,4,other,yes
1687,34,admin.,married,secondary,no,1406,yes,no,cellular,20,aug,63,2,85,1,success,yes
1688,42,management,married,primary,no,5310,yes,no,cellular,20,aug,273,1,90,3,success,yes
1689,20,student,single,secondary,no,215,no,no,cellular,21,aug,228,4,183,1,other,yes
1690,60,admin.,married,secondary,no,106,no,no,cellular,21,aug,216,3,91,1,success,yes
1691,52,admin.,divorced,secondary,no,363,yes,no,cellular,21,aug,168,1,462,1,success,yes
1692,25,student,single,secondary,no,469,no,no,cellular,21,aug,273,1,86,1,other,yes
1693,50,technician,married,secondary,no,3370,no,no,cellular,21,aug,531,2,80,2,success,yes
1694,43,admin.,single,secondary,no,733,yes,no,cellular,21,aug,126,1,88,4,success,yes
1695,53,retired,divorced,tertiary,no,-309,yes,no,cellular,21,aug,343,2,428,2,success,yes
1696,28,blue-collar,married,secondary,no,61,yes,no,cellular,21,aug,744,1,109,3,success,yes
1697,59,unemployed,married,secondary,no,1047,no,no,cellular,21,aug,438,1,184,3,success,yes
1698,29,management,single,tertiary,no,265,no,no,cellular,24,aug,130,2,94,1,success,yes
1699,51,technician,married,secondary,no,117,no,no,cellular,24,aug,467,2,88,4,other,yes
1700,37,blue-collar,married,primary,no,106,yes,no,cellular,25,aug,511,1,392,13,failure,yes
1701,37,technician,married,tertiary,no,127,yes,no,cellular,25,aug,192,1,193,1,success,yes
1702,36,management,married,tertiary,no,255,no,no,cellular,25,aug,242,6,95,4,success,yes
1703,43,services,married,secondary,no,2145,no,no,cellular,25,aug,291,2,95,4,success,yes
1704,43,management,single,tertiary,no,1696,yes,no,cellular,26,aug,257,1,474,3,failure,yes
1705,28,management,single,tertiary,no,223,yes,no,telephone,27,aug,157,2,119,1,other,yes
1706,36,blue-collar,single,secondary,no,40,yes,no,cellular,27,aug,259,3,475,4,success,yes
1707,36,technician,single,secondary,no,539,yes,no,cellular,27,aug,398,2,477,1,failure,yes
1708,29,technician,single,secondary,no,590,no,no,cellular,27,aug,81,1,94,1,success,yes
1709,34,blue-collar,married,secondary,no,1464,yes,no,cellular,28,aug,207,3,130,5,other,yes
1710,30,management,married,tertiary,no,7,yes,no,cellular,28,aug,173,1,164,4,other,yes
1711,32,technician,married,tertiary,no,636,yes,no,cellular,28,aug,370,1,116,4,success,yes
1712,55,admin.,divorced,secondary,no,1872,no,no,cellular,28,aug,155,2,93,8,failure,yes
1713,36,management,single,tertiary,no,490,no,no,cellular,28,aug,207,8,98,1,failure,yes
1714,27,student,single,tertiary,no,118,no,no,cellular,31,aug,160,3,98,1,failure,yes
1715,45,management,married,tertiary,no,4119,yes,yes,telephone,31,aug,473,2,283,1,success,yes
1716,52,blue-collar,married,secondary,no,2087,yes,no,cellular,31,aug,267,1,474,1,failure,yes
1717,49,management,single,tertiary,no,5689,no,no,cellular,31,aug,470,1,97,3,failure,yes
1718,30,blue-collar,married,primary,no,201,yes,no,cellular,31,aug,219,1,157,12,failure,yes
1719,39,management,married,tertiary,no,119,yes,no,cellular,1,sep,265,2,476,4,success,yes
1720,48,management,divorced,tertiary,no,17964,yes,no,cellular,1,sep,120,1,98,5,success,yes
1721,51,management,married,tertiary,no,2635,no,no,cellular,1,sep,181,1,98,2,failure,yes
1722,48,technician,married,secondary,no,568,yes,no,cellular,2,sep,378,2,386,1,success,yes
1723,34,services,single,secondary,no,528,yes,no,cellular,2,sep,121,3,100,5,other,yes
1724,46,admin.,married,tertiary,no,2552,no,no,cellular,3,sep,260,1,94,8,success,yes
1725,71,retired,married,tertiary,no,653,no,no,telephone,3,sep,471,1,189,1,success,yes
1726,44,technician,single,tertiary,no,2033,no,no,cellular,3,sep,444,1,99,1,failure,yes
1727,31,self-employed,single,tertiary,no,3343,no,no,cellular,3,sep,365,1,94,1,success,yes
1728,32,admin.,married,secondary,no,995,no,no,cellular,3,sep,331,1,99,2,other,yes
1729,40,unemployed,single,tertiary,no,7968,no,no,cellular,3,sep,733,1,93,1,success,yes
1730,55,management,married,primary,no,2587,no,no,cellular,4,sep,328,2,94,2,success,yes
1731,57,management,divorced,tertiary,no,6468,yes,no,cellular,4,sep,730,1,157,4,failure,yes
1732,31,technician,single,tertiary,no,882,no,no,cellular,4,sep,293,1,93,1,success,yes
1733,26,technician,single,secondary,no,1231,yes,no,cellular,4,sep,230,1,93,7,success,yes
1734,30,admin.,single,secondary,no,2568,no,no,cellular,4,sep,563,1,100,4,other,yes
1735,35,management,single,tertiary,no,80,no,no,cellular,4,sep,434,2,94,1,other,yes
1736,36,technician,married,tertiary,no,1354,no,no,cellular,7,sep,281,3,97,2,success,yes
1737,55,admin.,married,secondary,no,602,no,no,cellular,7,sep,350,1,98,5,success,yes
1738,52,technician,married,secondary,no,0,yes,no,cellular,7,sep,211,1,294,1,failure,yes
1739,36,services,married,secondary,no,52,yes,no,cellular,7,sep,351,1,95,6,success,yes
1740,31,management,single,tertiary,no,924,no,no,cellular,7,sep,231,1,94,3,success,yes
1741,45,management,single,tertiary,no,1411,no,no,cellular,7,sep,800,2,102,3,failure,yes
1742,50,admin.,married,tertiary,no,6574,no,no,cellular,8,sep,495,1,92,3,success,yes
1743,43,blue-collar,married,secondary,no,2160,no,no,cellular,8,sep,261,1,98,1,success,yes
1744,33,self-employed,married,secondary,no,409,no,no,cellular,8,sep,165,1,97,4,success,yes
1745,25,admin.,single,secondary,no,1871,no,no,cellular,8,sep,260,1,96,1,success,yes
1746,32,management,single,tertiary,no,2915,no,no,cellular,8,sep,519,1,131,2,failure,yes
1747,39,technician,married,secondary,no,1587,yes,no,cellular,8,sep,108,2,98,3,success,yes
1748,58,management,married,tertiary,no,1227,no,no,cellular,8,sep,400,2,95,1,success,yes
1749,79,retired,married,secondary,no,723,no,no,telephone,9,sep,276,1,79,3,failure,yes
1750,30,management,single,tertiary,no,147,no,no,cellular,9,sep,234,1,100,1,failure,yes
1751,50,blue-collar,married,primary,no,3764,no,no,telephone,9,sep,214,2,99,4,failure,yes
1752,31,management,single,tertiary,no,12569,no,no,cellular,9,sep,344,1,295,1,failure,yes
1753,34,management,married,tertiary,no,158,no,no,cellular,9,sep,278,2,132,4,failure,yes
1754,28,admin.,single,secondary,no,261,yes,yes,cellular,9,sep,259,2,98,4,success,yes
1755,32,blue-collar,married,secondary,no,889,yes,no,cellular,10,sep,185,1,99,5,success,yes
1756,36,management,married,tertiary,no,495,no,no,cellular,11,sep,91,1,37,5,success,yes
1757,46,blue-collar,married,secondary,no,640,yes,no,cellular,11,sep,108,2,129,2,failure,yes
1758,28,blue-collar,single,secondary,no,322,no,no,telephone,11,sep,240,2,95,3,other,yes
1759,46,management,married,tertiary,no,7331,no,no,cellular,11,sep,658,4,95,2,other,yes
1760,47,technician,divorced,secondary,no,1013,no,no,cellular,15,sep,170,1,92,3,failure,yes
1761,48,management,married,tertiary,no,2351,no,no,cellular,15,sep,150,1,105,3,success,yes
1762,46,management,married,tertiary,no,273,yes,no,cellular,15,sep,1962,1,105,3,failure,yes
1763,57,blue-collar,married,primary,no,3109,no,no,cellular,15,sep,107,2,105,2,success,yes
1764,50,housemaid,married,secondary,no,388,no,no,cellular,15,sep,173,2,99,4,failure,yes
1765,34,blue-collar,married,secondary,no,262,no,no,cellular,15,sep,89,2,106,1,success,yes
1766,32,technician,single,tertiary,no,1855,no,no,cellular,15,sep,126,2,134,1,other,yes
1767,50,management,divorced,tertiary,no,810,no,no,cellular,15,sep,91,1,103,3,success,yes
1768,54,unemployed,divorced,secondary,no,1664,no,no,cellular,15,sep,106,1,105,3,success,yes
1769,26,management,single,tertiary,no,362,no,no,cellular,15,sep,925,1,104,2,success,yes
1770,40,technician,married,tertiary,no,1293,no,no,cellular,16,sep,1702,3,105,2,success,yes
1771,31,management,single,tertiary,no,3384,no,no,cellular,16,sep,153,1,104,2,success,yes
1772,29,management,single,tertiary,no,874,yes,no,cellular,16,sep,152,1,103,1,success,yes
1773,25,management,single,tertiary,no,808,no,no,cellular,18,sep,267,2,114,2,failure,yes
1774,70,retired,married,tertiary,no,44,no,no,cellular,18,sep,1104,2,88,2,other,yes
1775,83,retired,married,primary,no,425,no,no,telephone,22,sep,773,1,92,2,success,yes
1776,43,management,divorced,tertiary,no,2367,no,no,cellular,22,sep,83,1,113,3,success,yes
1777,45,blue-collar,married,secondary,no,10252,no,no,cellular,22,sep,173,1,141,2,success,yes
1778,37,admin.,single,tertiary,no,1000,yes,no,cellular,22,sep,239,1,99,2,success,yes
1779,27,management,single,tertiary,no,20585,no,no,cellular,23,sep,299,1,100,1,success,yes
1780,28,student,single,tertiary,no,0,no,no,cellular,28,sep,294,2,105,7,other,yes
1781,57,management,married,tertiary,no,10583,no,no,cellular,28,sep,341,3,98,3,success,yes
1782,34,management,married,tertiary,no,16,yes,no,telephone,29,sep,316,1,119,1,other,yes
1783,50,technician,divorced,secondary,no,0,no,no,cellular,29,sep,159,1,120,2,failure,yes
1784,40,blue-collar,married,secondary,no,1451,no,no,cellular,30,sep,117,1,121,1,success,yes
1785,35,management,married,tertiary,no,611,no,no,cellular,1,oct,305,2,121,1,success,yes
1786,26,student,single,secondary,no,132,no,no,cellular,1,oct,194,1,119,1,success,yes
1787,37,management,single,tertiary,no,1027,yes,no,cellular,1,oct,137,1,119,1,failure,yes
1788,28,management,single,tertiary,no,6784,no,no,cellular,1,oct,502,1,115,3,other,yes
1789,54,management,married,tertiary,no,1464,no,no,cellular,2,oct,194,2,94,1,success,yes
1790,54,management,married,tertiary,no,8295,no,no,cellular,2,oct,849,2,119,1,success,yes
1791,37,blue-collar,married,secondary,no,604,yes,no,cellular,7,oct,371,1,495,1,failure,yes
1792,33,management,single,tertiary,no,5437,no,no,cellular,7,oct,201,1,58,3,failure,yes
1793,25,admin.,single,tertiary,no,1185,no,no,cellular,7,oct,290,1,114,1,failure,yes
1794,24,blue-collar,single,secondary,no,1857,yes,no,cellular,8,oct,147,1,92,5,other,yes
1795,36,technician,married,tertiary,no,4596,yes,no,cellular,8,oct,234,2,175,2,success,yes
1796,58,retired,married,primary,no,565,no,no,telephone,8,oct,153,1,93,1,success,yes
1797,33,management,single,tertiary,no,1781,no,no,cellular,8,oct,611,2,183,1,success,yes
1798,27,admin.,married,secondary,no,3415,no,no,cellular,9,oct,266,3,184,1,success,yes
1799,60,admin.,divorced,secondary,no,12039,no,no,telephone,12,oct,261,1,187,1,success,yes
1800,56,unemployed,married,secondary,no,12,no,no,cellular,12,oct,511,3,187,1,failure,yes
1801,39,technician,divorced,secondary,no,385,no,no,cellular,13,oct,242,1,48,2,failure,yes
1802,35,management,single,tertiary,no,2646,no,no,cellular,13,oct,221,1,182,1,success,yes
1803,61,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,210,1,182,2,success,yes
1804,62,retired,married,secondary,no,1495,no,no,cellular,13,oct,896,1,57,2,success,yes
1805,36,admin.,divorced,secondary,no,592,no,no,cellular,13,oct,204,2,99,5,failure,yes
1806,32,technician,married,tertiary,no,2688,no,no,cellular,14,oct,216,1,57,1,failure,yes
1807,23,student,single,secondary,no,107,no,no,cellular,14,oct,84,1,183,1,success,yes
1808,58,technician,married,primary,no,4198,no,no,cellular,15,oct,441,5,246,5,failure,yes
1809,30,management,single,tertiary,no,536,no,no,cellular,15,oct,244,1,105,1,success,yes
1810,54,blue-collar,married,primary,no,1311,no,no,telephone,15,oct,485,3,184,3,failure,yes
1811,62,housemaid,married,tertiary,no,1528,no,no,cellular,15,oct,134,2,184,1,success,yes
1812,43,services,married,primary,no,2557,yes,no,telephone,15,oct,166,3,183,5,success,yes
1813,40,unemployed,single,tertiary,no,79,no,no,cellular,15,oct,570,1,135,1,failure,yes
1814,57,management,married,tertiary,no,1318,no,no,cellular,16,oct,115,1,185,2,failure,yes
1815,75,retired,married,secondary,no,3771,no,no,telephone,16,oct,186,1,183,1,failure,yes
1816,77,retired,married,tertiary,no,0,no,no,cellular,16,oct,847,1,60,1,success,yes
1817,31,management,married,tertiary,no,6138,no,no,cellular,16,oct,154,2,119,5,failure,yes
1818,50,management,married,tertiary,no,469,no,no,cellular,16,oct,170,1,183,1,success,yes
1819,40,technician,married,secondary,no,2266,no,no,cellular,16,oct,447,1,147,5,failure,yes
1820,44,technician,single,tertiary,no,643,no,no,cellular,16,oct,324,1,143,3,failure,yes
1821,76,housemaid,divorced,primary,no,1411,no,no,telephone,19,oct,233,2,187,3,success,yes
1822,22,student,single,primary,no,3472,no,no,cellular,20,oct,332,1,183,3,failure,yes
1823,39,technician,married,tertiary,no,206,no,no,cellular,20,oct,148,2,195,2,success,yes
1824,65,retired,married,secondary,no,571,yes,no,cellular,20,oct,349,1,183,2,success,yes
1825,54,technician,married,secondary,no,3994,no,yes,cellular,20,oct,595,2,187,2,success,yes
1826,28,management,single,tertiary,no,80,no,no,cellular,20,oct,676,2,146,2,failure,yes
1827,61,management,married,tertiary,no,267,no,no,cellular,21,oct,192,3,184,1,success,yes
1828,53,housemaid,married,primary,no,2581,no,no,cellular,21,oct,828,1,189,1,failure,yes
1829,38,blue-collar,divorced,secondary,no,0,yes,no,cellular,21,oct,576,1,183,4,success,yes
1830,27,student,single,tertiary,no,1134,no,no,cellular,21,oct,825,1,183,4,success,yes
1831,55,unemployed,divorced,secondary,no,309,no,no,cellular,21,oct,467,2,184,1,success,yes
1832,33,management,single,tertiary,no,6807,no,no,cellular,21,oct,512,2,184,1,success,yes
1833,33,self-employed,single,tertiary,no,658,yes,no,cellular,21,oct,307,1,208,1,success,yes
